replicate_seed,generation,mutation_rate,reputation_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260922,5,0.0,True,always_defect,12,12708,2.118,0.0,10,0,0,10
20260922,5,0.0,True,reputation_guard,32,43790,2.736875,0.86625,33,0,0,33
20260922,5,0.0,True,tit_for_tat,32,42708,2.66925,0.85825,33,0,0,33
20260922,6,0.0,True,always_cooperate,24,32190,2.6825,1.0,24,0,0,24
20260922,6,0.0,True,always_defect,10,10964,2.1928,0.0,8,0,0,8
20260922,6,0.0,True,reputation_guard,33,46096,2.7936969696969696,0.9018181818181819,34,0,0,34
20260922,6,0.0,True,tit_for_tat,33,46035,2.79,0.91,34,0,0,34
20260922,7,0.0,True,always_cooperate,24,33030,2.7525,1.0,24,0,0,24
20260922,7,0.0,True,always_defect,8,8604,2.151,0.0,6,0,0,6
20260922,7,0.0,True,reputation_guard,34,48010,2.8241176470588236,0.9141176470588235,35,0,0,35
20260922,7,0.0,True,tit_for_tat,34,48144,2.832,0.928,35,0,0,35
20260922,8,0.0,True,always_cooperate,24,33600,2.8,1.0,24,0,0,24
20260922,8,0.0,True,always_defect,6,6652,2.2173333333333334,0.0,5,0,0,5
20260922,8,0.0,True,reputation_guard,35,50300,2.874285714285714,0.936,36,0,0,36
20260922,8,0.0,True,tit_for_tat,35,50022,2.8584,0.9393142857142858,35,0,0,35
20260922,9,0.0,True,always_cooperate,24,33990,2.8325,1.0,24,0,0,24
20260922,9,0.0,True,always_defect,5,5496,2.1984,0.0,4,0,0,4
20260922,9,0.0,True,reputation_guard,36,52200,2.9,0.95,36,0,0,36
20260922,9,0.0,True,tit_for_tat,35,50841,2.9052,0.9593714285714285,36,0,0,36
20260923,0,0.0,True,always_cooperate,25,28380,2.2704,1.0,25,0,0,25
20260923,0,0.0,True,always_defect,25,26168,2.09344,0.0,23,0,0,23
20260923,0,0.0,True,reputation_guard,25,29968,2.39744,0.6936,26,0,0,26
20260923,0,0.0,True,tit_for_tat,25,29961,2.39688,0.74152,26,0,0,26
20260923,1,0.0,True,always_cooperate,25,29220,2.3376,1.0,25,0,0,25
20260923,1,0.0,True,always_defect,23,24044,2.090782608695652,0.0,20,0,0,20
20260923,1,0.0,True,reputation_guard,26,32516,2.5012307692307694,0.7523076923076923,28,0,0,28
20260923,1,0.0,True,tit_for_tat,26,32070,2.4669230769230768,0.7715384615384615,27,0,0,27
20260923,2,0.0,True,always_cooperate,25,29760,2.3808,1.0,24,0,0,24
20260923,2,0.0,True,always_defect,20,21624,2.1624,0.0,18,0,0,18
20260923,2,0.0,True,reputation_guard,28,36388,2.599142857142857,0.8057142857142857,30,0,0,30
20260923,2,0.0,True,tit_for_tat,27,34872,2.583111111111111,0.8213333333333334,28,0,0,28
20260923,3,0.0,True,always_cooperate,24,29070,2.4225,1.0,23,0,0,23
20260923,3,0.0,True,always_defect,18,19356,2.1506666666666665,0.0,16,0,0,16
20260923,3,0.0,True,reputation_guard,30,39640,2.6426666666666665,0.8226666666666667,32,0,0,32
20260923,3,0.0,True,tit_for_tat,28,36561,2.6115,0.8335,29,0,0,29
20260923,4,0.0,True,always_cooperate,23,28980,2.52,1.0,23,0,0,23
20260923,4,0.0,True,always_defect,16,16376,2.047,0.0,13,0,0,13
20260923,4,0.0,True,reputation_guard,32,42186,2.636625,0.8125,34,0,0,34
20260923,4,0.0,True,tit_for_tat,29,37347,2.5756551724137933,0.8181379310344827,30,0,0,30
20260923,5,0.0,True,always_cooperate,23,29790,2.5904347826086958,1.0,23,0,0,23
20260923,5,0.0,True,always_defect,13,13784,2.120615384615385,0.0,10,0,0,10
20260923,5,0.0,True,reputation_guard,34,46460,2.732941176470588,0.8688235294117647,36,0,0,36
20260923,5,0.0,True,tit_for_tat,30,40464,2.6976,0.8704,31,0,0,31
20260923,6,0.0,True,always_cooperate,23,31080,2.7026086956521738,1.0,23,0,0,23
20260923,6,0.0,True,always_defect,10,10352,2.0704,0.0,8,0,0,8
20260923,6,0.0,True,reputation_guard,36,49896,2.772,0.8877777777777778,37,0,0,37
20260923,6,0.0,True,tit_for_tat,31,42888,2.766967741935484,0.9001290322580645,32,0,0,32
20260923,7,0.0,True,always_cooperate,23,31500,2.739130434782609,1.0,23,0,0,23
20260923,7,0.0,True,always_defect,8,8536,2.134,0.0,6,0,0,6
20260923,7,0.0,True,reputation_guard,37,52360,2.8302702702702702,0.914054054054054,38,0,0,38
20260923,7,0.0,True,tit_for_tat,32,45081,2.8175625,0.9218125,33,0,0,33
20260923,8,0.0,True,always_cooperate,23,32160,2.796521739130435,1.0,23,0,0,23
20260923,8,0.0,True,always_defect,6,6492,2.164,0.0,4,0,0,4
20260923,8,0.0,True,reputation_guard,38,54780,2.883157894736842,0.9415789473684211,39,0,0,39
20260923,8,0.0,True,tit_for_tat,33,47547,2.8816363636363636,0.9492727272727273,34,0,0,34
20260923,9,0.0,True,always_cooperate,23,32970,2.8669565217391306,1.0,23,0,0,23
20260923,9,0.0,True,always_defect,4,4348,2.174,0.0,3,0,0,3
20260923,9,0.0,True,reputation_guard,39,56850,2.9153846153846152,0.9579487179487179,40,0,0,40
20260923,9,0.0,True,tit_for_tat,34,49488,2.911058823529412,0.9618823529411765,34,0,0,34
20260924,0,0.0,True,always_cooperate,25,28260,2.2608,1.0,25,0,0,25
20260924,0,0.0,True,always_defect,25,26400,2.112,0.0,23,0,0,23
20260924,0,0.0,True,reputation_guard,25,30440,2.4352,0.7176,26,0,0,26
20260924,0,0.0,True,tit_for_tat,25,30045,2.4036,0.7444,26,0,0,26
20260924,1,0.0,True,always_cooperate,25,28530,2.2824,1.0,24,0,0,24
20260924,1,0.0,True,always_defect,23,24892,2.1645217391304348,0.0,21,0,0,21
20260924,1,0.0,True,reputation_guard,26,33288,2.5606153846153847,0.786923076923077,28,0,0,28
20260924,1,0.0,True,tit_for_tat,26,32700,2.5153846153846153,0.7923076923076923,27,0,0,27
20260924,2,0.0,True,always_cooperate,24,28200,2.35,1.0,24,0,0,24
20260924,2,0.0,True,always_defect,21,22096,2.1043809523809522,0.0,18,0,0,18
20260924,2,0.0,True,reputation_guard,28,35818,2.5584285714285713,0.7771428571428571,30,0,0,30
20260924,2,0.0,True,tit_for_tat,27,34179,2.5317777777777777,0.7993333333333333,28,0,0,28
20260924,3,0.0,True,always_cooperate,24,29250,2.4375,1.0,24,0,0,24
20260924,3,0.0,True,always_defect,18,19172,2.1302222222222222,0.0,15,0,0,15
20260924,3,0.0,True,reputation_guard,30,39248,2.6165333333333334,0.8073333333333333,32,0,0,32
20260924,3,0.0,True,tit_for_tat,28,35910,2.565,0.8135714285714286,29,0,0,29
20260924,4,0.0,True,always_cooperate,24,30480,2.54,1.0,24,0,0,24
20260924,4,0.0,True,always_defect,15,16064,2.1418666666666666,0.0,12,0,0,12
20260924,4,0.0,True,reputation_guard,32,43004,2.68775,0.85,34,0,0,34
20260924,4,0.0,True,tit_for_tat,29,38628,2.664,0.856,30,0,0,30
20260924,5,0.0,True,always_cooperate,24,31830,2.6525,1.0,24,0,0,24
20260924,5,0.0,True,always_defect,12,12488,2.0813333333333333,0.0,10,0,0,10
20260924,5,0.0,True,reputation_guard,34,46458,2.732823529411765,0.8688235294117647,35,0,0,35
20260924,5,0.0,True,tit_for_tat,30,40821,2.7214,0.8806,31,0,0,31
20260924,6,0.0,True,always_cooperate,24,32070,2.6725,1.0,24,0,0,24
20260924,6,0.0,True,always_defect,10,10912,2.1824,0.0,8,0,0,8
20260924,6,0.0,True,reputation_guard,35,48764,2.7865142857142855,0.8931428571428571,36,0,0,36
20260924,6,0.0,True,tit_for_tat,31,43056,2.777806451612903,0.9047741935483871,32,0,0,32
20260924,7,0.0,True,always_cooperate,24,32940,2.745,1.0,24,0,0,24
20260924,7,0.0,True,always_defect,8,8636,2.159,0.0,6,0,0,6
20260924,7,0.0,True,reputation_guard,36,51290,2.8494444444444444,0.9255555555555556,37,0,0,37
20260924,7,0.0,True,tit_for_tat,32,45291,2.8306875,0.9274375,33,0,0,33
20260924,8,0.0,True,always_cooperate,24,33570,2.7975,1.0,24,0,0,24
20260924,8,0.0,True,always_defect,6,6668,2.2226666666666666,0.0,5,0,0,5
20260924,8,0.0,True,reputation_guard,37,53274,2.8796756756756756,0.94,38,0,0,38
20260924,8,0.0,True,tit_for_tat,33,47337,2.868909090909091,0.9438181818181818,33,0,0,33
20260924,9,0.0,True,always_cooperate,24,34380,2.865,1.0,24,0,0,24
20260924,9,0.0,True,always_defect,5,5124,2.0496,0.0,4,0,0,4
20260924,9,0.0,True,reputation_guard,38,55050,2.8973684210526316,0.9510526315789474,39,0,0,39
20260924,9,0.0,True,tit_for_tat,33,47694,2.8905454545454545,0.9530909090909091,33,0,0,33
20260925,0,0.0,True,always_cooperate,25,27600,2.208,1.0,24,0,0,24
20260925,0,0.0,True,always_defect,25,27216,2.17728,0.0,23,0,0,23
20260925,0,0.0,True,reputation_guard,25,31260,2.5008,0.7552,27,0,0,27
20260925,0,0.0,True,tit_for_tat,25,30696,2.45568,0.76672,26,0,0,26
20260925,1,0.0,True,always_cooperate,24,27300,2.275,1.0,23,0,0,23
20260925,1,0.0,True,always_defect,23,24400,2.121739130434783,0.0,21,0,0,21
20260925,1,0.0,True,reputation_guard,27,33876,2.509333333333333,0.7533333333333333,29,0,0,29
20260925,1,0.0,True,tit_for_tat,26,32301,2.4846923076923075,0.7791538461538462,27,0,0,27
20260925,2,0.0,True,always_cooperate,23,26940,2.342608695652174,1.0,23,0,0,23
20260925,2,0.0,True,always_defect,21,21940,2.0895238095238096,0.0,18,0,0,18
20260925,2,0.0,True,reputation_guard,29,37122,2.560137931034483,0.78,31,0,0,31
20260925,2,0.0,True,tit_for_tat,27,33612,2.489777777777778,0.7813333333333333,28,0,0,28
20260925,3,0.0,True,always_cooperate,23,28050,2.4391304347826086,1.0,23,0,0,23
20260925,3,0.0,True,always_defect,18,18972,2.108,0.0,15,0,0,15
20260925,3,0.0,True,reputation_guard,31,40386,2.6055483870967744,0.8058064516129032,33,0,0,33
20260925,3,0.0,True,tit_for_tat,28,35763,2.5545,0.8090714285714286,29,0,0,29
20260925,4,0.0,True,always_cooperate,23,29550,2.5695652173913044,1.0,23,0,0,23
20260925,4,0.0,True,always_defect,15,15224,2.0298666666666665,0.0,12,0,0,12
20260925,4,0.0,True,reputation_guard,33,43832,2.6564848484848484,0.8303030303030303,35,0,0,35
20260925,4,0.0,True,tit_for_tat,29,38271,2.6393793103448275,0.8454482758620689,30,0,0,30
20260925,5,0.0,True,always_cooperate,23,30060,2.6139130434782607,1.0,23,0,0,23
20260925,5,0.0,True,always_defect,12,12704,2.1173333333333333,0.0,10,0,0,10
20260925,5,0.0,True,reputation_guard,35,47926,2.7386285714285714,0.8685714285714285,36,0,0,36
20260925,5,0.0,True,tit_for_tat,30,40905,2.727,0.883,31,0,0,31
20260925,6,0.0,True,always_cooperate,23,30960,2.692173913043478,1.0,23,0,0,23
20260925,6,0.0,True,always_defect,10,10440,2.088,0.0,8,0,0,8
20260925,6,0.0,True,reputation_guard,36,50540,2.807777777777778,0.9055555555555556,37,0,0,37
20260925,6,0.0,True,tit_for_tat,31,43140,2.783225806451613,0.9070967741935484,32,0,0,32
20260925,7,0.0,True,always_cooperate,23,31470,2.736521739130435,1.0,23,0,0,23
20260925,7,0.0,True,always_defect,8,8628,2.157,0.0,6,0,0,6
20260925,7,0.0,True,reputation_guard,37,52304,2.827243243243243,0.9145945945945946,38,0,0,38
20260925,7,0.0,True,tit_for_tat,32,45207,2.8254375,0.9251875,33,0,0,33
20260925,8,0.0,True,always_cooperate,23,32580,2.8330434782608696,1.0,23,0,0,23
20260925,8,0.0,True,always_defect,6,6140,2.046666666666667,0.0,4,0,0,4
20260925,8,0.0,True,reputation_guard,38,54650,2.876315789473684,0.9410526315789474,39,0,0,39
20260925,8,0.0,True,tit_for_tat,33,47295,2.8663636363636362,0.9427272727272727,34,0,0,34
20260925,9,0.0,True,always_cooperate,23,33420,2.9060869565217393,1.0,23,0,0,23
20260925,9,0.0,True,always_defect,4,3852,1.926,0.0,3,0,0,3
20260925,9,0.0,True,reputation_guard,39,57020,2.924102564102564,0.9635897435897436,40,0,0,40
20260925,9,0.0,True,tit_for_tat,34,49257,2.897470588235294,0.9560588235294117,34,0,0,34
20260926,0,0.0,True,always_cooperate,25,27870,2.2296,1.0,24,0,0,24
20260926,0,0.0,True,always_defect,25,26836,2.14688,0.0,23,0,0,23
20260926,0,0.0,True,reputation_guard,25,30856,2.46848,0.7368,27,0,0,27
20260926,0,0.0,True,tit_for_tat,25,30402,2.43216,0.75664,26,0,0,26
20260926,1,0.0,True,always_cooperate,24,27300,2.275,1.0,23,0,0,23
20260926,1,0.0,True,always_defect,23,24524,2.1325217391304347,0.0,21,0,0,21
20260926,1,0.0,True,reputation_guard,27,33390,2.473333333333333,0.7318518518518519,29,0,0,29
