replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260922,1,0.0,True,True,tit_for_tat,21,27468,2.616,0.8354285714285714,22,0,0,22
20260922,2,0.0,True,True,always_cooperate,20,25830,2.583,1.0,20,0,0,20
20260922,2,0.0,True,True,always_defect,12,12248,2.041333333333333,0.0,10,0,0,10
20260922,2,0.0,True,True,communication_guard,23,31480,2.737391304347826,0.8608695652173913,24,0,0,24
20260922,2,0.0,True,True,reputation_guard,23,30890,2.686086956521739,0.8434782608695652,24,0,0,24
20260922,2,0.0,True,True,tit_for_tat,22,28968,2.6334545454545455,0.8429090909090909,22,0,0,22
20260922,3,0.0,True,True,always_cooperate,20,27090,2.709,1.0,20,0,0,20
20260922,3,0.0,True,True,always_defect,10,9544,1.9088,0.0,7,0,0,7
20260922,3,0.0,True,True,communication_guard,24,33216,2.768,0.8816666666666667,25,0,0,25
20260922,3,0.0,True,True,reputation_guard,24,33374,2.7811666666666666,0.8958333333333334,25,0,0,25
20260922,3,0.0,True,True,tit_for_tat,22,30249,2.749909090909091,0.8928181818181818,23,0,0,23
20260922,4,0.0,True,True,always_cooperate,20,27540,2.754,1.0,20,0,0,20
20260922,4,0.0,True,True,always_defect,7,7276,2.0788571428571427,0.0,5,0,0,5
20260922,4,0.0,True,True,communication_guard,25,35474,2.83792,0.916,26,0,0,26
20260922,4,0.0,True,True,reputation_guard,25,35404,2.83232,0.9144,26,0,0,26
20260922,4,0.0,True,True,tit_for_tat,23,31539,2.7425217391304346,0.8896521739130435,23,0,0,23
20260922,5,0.0,True,True,always_cooperate,20,28020,2.802,1.0,20,0,0,20
20260922,5,0.0,True,True,always_defect,5,5456,2.1824,0.0,4,0,0,4
20260922,5,0.0,True,True,communication_guard,26,37700,2.9,0.9461538461538461,26,0,0,26
20260922,5,0.0,True,True,reputation_guard,26,37712,2.900923076923077,0.9546153846153846,27,0,0,27
20260922,5,0.0,True,True,tit_for_tat,23,33093,2.8776521739130434,0.9475652173913044,23,0,0,23
20260922,6,0.0,True,True,always_cooperate,20,29070,2.907,1.0,20,0,0,20
20260922,6,0.0,True,True,always_defect,4,3476,1.738,0.0,2,0,0,2
20260922,6,0.0,True,True,communication_guard,26,37586,2.891230769230769,0.9461538461538461,26,0,0,26
20260922,6,0.0,True,True,reputation_guard,27,39390,2.917777777777778,0.96,28,0,0,28
20260922,6,0.0,True,True,tit_for_tat,23,33597,2.921478260869565,0.9663478260869566,24,0,0,24
20260922,7,0.0,True,True,always_cooperate,20,29250,2.925,1.0,20,0,0,20
20260922,7,0.0,True,True,always_defect,2,2080,2.08,0.0,2,0,0,2
20260922,7,0.0,True,True,communication_guard,26,38440,2.956923076923077,0.9784615384615385,26,0,0,26
20260922,7,0.0,True,True,reputation_guard,28,41500,2.9642857142857144,0.9821428571428571,28,0,0,28
20260922,7,0.0,True,True,tit_for_tat,24,35580,2.965,0.985,24,0,0,24
20260922,8,0.0,True,True,always_cooperate,20,29400,2.94,1.0,20,0,0,20
20260922,8,0.0,True,True,always_defect,2,1964,1.964,0.0,2,0,0,2
20260922,8,0.0,True,True,communication_guard,26,38440,2.956923076923077,0.9784615384615385,26,0,0,26
20260922,8,0.0,True,True,reputation_guard,28,41360,2.954285714285714,0.9792857142857143,28,0,0,28
20260922,8,0.0,True,True,tit_for_tat,24,35559,2.96325,0.98425,24,0,0,24
20260922,9,0.0,True,True,always_cooperate,20,29340,2.934,1.0,20,0,0,20
20260922,9,0.0,True,True,always_defect,2,1940,1.94,0.0,2,0,0,2
20260922,9,0.0,True,True,communication_guard,26,38340,2.9492307692307693,0.9746153846153847,26,0,0,26
20260922,9,0.0,True,True,reputation_guard,28,41440,2.96,0.98,28,0,0,28
20260922,9,0.0,True,True,tit_for_tat,24,35685,2.97375,0.98875,24,0,0,24
20260923,0,0.0,True,True,always_cooperate,20,24120,2.412,1.0,20,0,0,20
20260923,0,0.0,True,True,always_defect,20,18952,1.8952,0.0,16,0,0,16
20260923,0,0.0,True,True,communication_guard,20,25934,2.5934,0.788,22,0,0,22
20260923,0,0.0,True,True,reputation_guard,20,25144,2.5144,0.763,21,0,0,21
20260923,0,0.0,True,True,tit_for_tat,20,24750,2.475,0.775,21,0,0,21
20260923,1,0.0,True,True,always_cooperate,20,24750,2.475,1.0,20,0,0,20
20260923,1,0.0,True,True,always_defect,16,15884,1.9855,0.0,13,0,0,13
20260923,1,0.0,True,True,communication_guard,22,28616,2.6014545454545455,0.7954545454545454,23,0,0,23
20260923,1,0.0,True,True,reputation_guard,21,27458,2.615047619047619,0.8038095238095239,22,0,0,22
20260923,1,0.0,True,True,tit_for_tat,21,26523,2.526,0.7968571428571428,22,0,0,22
20260923,2,0.0,True,True,always_cooperate,20,26160,2.616,1.0,20,0,0,20
20260923,2,0.0,True,True,always_defect,13,12512,1.924923076923077,0.0,10,0,0,10
20260923,2,0.0,True,True,communication_guard,23,30972,2.693217391304348,0.8452173913043478,24,0,0,24
20260923,2,0.0,True,True,reputation_guard,22,30036,2.7305454545454544,0.8709090909090909,23,0,0,23
20260923,2,0.0,True,True,tit_for_tat,22,29430,2.6754545454545453,0.860909090909091,23,0,0,23
20260923,3,0.0,True,True,always_cooperate,20,26580,2.658,1.0,20,0,0,20
20260923,3,0.0,True,True,always_defect,10,10224,2.0448,0.0,8,0,0,8
20260923,3,0.0,True,True,communication_guard,24,32888,2.740666666666667,0.8633333333333333,25,0,0,25
20260923,3,0.0,True,True,reputation_guard,23,31502,2.739304347826087,0.8660869565217392,24,0,0,24
20260923,3,0.0,True,True,tit_for_tat,23,30069,2.614695652173913,0.8348695652173913,23,0,0,23
20260923,4,0.0,True,True,always_cooperate,20,27090,2.709,1.0,20,0,0,20
20260923,4,0.0,True,True,always_defect,8,8408,2.102,0.0,6,0,0,6
20260923,4,0.0,True,True,communication_guard,25,35296,2.82368,0.9072,26,0,0,26
20260923,4,0.0,True,True,reputation_guard,24,33964,2.8303333333333334,0.9175,25,0,0,25
20260923,4,0.0,True,True,tit_for_tat,23,31728,2.7589565217391305,0.896695652173913,23,0,0,23
20260923,5,0.0,True,True,always_cooperate,20,28500,2.85,1.0,20,0,0,20
20260923,5,0.0,True,True,always_defect,6,5388,1.796,0.0,4,0,0,4
20260923,5,0.0,True,True,communication_guard,26,36932,2.840923076923077,0.9246153846153846,26,0,0,26
20260923,5,0.0,True,True,reputation_guard,25,36020,2.8816,0.9408,26,0,0,26
20260923,5,0.0,True,True,tit_for_tat,23,33240,2.8904347826086956,0.9530434782608695,24,0,0,24
20260923,6,0.0,True,True,always_cooperate,20,28890,2.889,1.0,20,0,0,20
20260923,6,0.0,True,True,always_defect,4,3760,1.88,0.0,3,0,0,3
20260923,6,0.0,True,True,communication_guard,26,37800,2.9076923076923076,0.9538461538461539,26,0,0,26
20260923,6,0.0,True,True,reputation_guard,26,38040,2.9261538461538463,0.9653846153846154,27,0,0,27
20260923,6,0.0,True,True,tit_for_tat,24,34950,2.9125,0.9625,24,0,0,24
20260923,7,0.0,True,True,always_cooperate,20,29100,2.91,1.0,20,0,0,20
20260923,7,0.0,True,True,always_defect,3,2952,1.968,0.0,2,0,0,2
20260923,7,0.0,True,True,communication_guard,26,38152,2.9347692307692306,0.9669230769230769,27,0,0,27
20260923,7,0.0,True,True,reputation_guard,27,39522,2.9275555555555557,0.9666666666666667,27,0,0,27
20260923,7,0.0,True,True,tit_for_tat,24,35181,2.93175,0.97075,24,0,0,24
20260923,8,0.0,True,True,always_cooperate,20,29340,2.934,1.0,20,0,0,20
20260923,8,0.0,True,True,always_defect,2,1940,1.94,0.0,2,0,0,2
20260923,8,0.0,True,True,communication_guard,27,39820,2.9496296296296296,0.9748148148148148,27,0,0,27
20260923,8,0.0,True,True,reputation_guard,27,39960,2.96,0.98,27,0,0,27
20260923,8,0.0,True,True,tit_for_tat,24,35685,2.97375,0.98875,24,0,0,24
20260923,9,0.0,True,True,always_cooperate,20,29370,2.937,1.0,20,0,0,20
20260923,9,0.0,True,True,always_defect,2,1976,1.976,0.0,1,0,0,1
20260923,9,0.0,True,True,communication_guard,27,39458,2.922814814814815,0.9592592592592593,27,0,0,27
20260923,9,0.0,True,True,reputation_guard,27,39840,2.951111111111111,0.9733333333333334,28,0,0,28
20260923,9,0.0,True,True,tit_for_tat,24,34719,2.89325,0.95425,24,0,0,24
20260924,0,0.0,True,True,always_cooperate,20,23730,2.373,1.0,20,0,0,20
20260924,0,0.0,True,True,always_defect,20,19444,1.9444,0.0,17,0,0,17
20260924,0,0.0,True,True,communication_guard,20,25178,2.5178,0.756,21,0,0,21
20260924,0,0.0,True,True,reputation_guard,20,25222,2.5222,0.755,21,0,0,21
20260924,0,0.0,True,True,tit_for_tat,20,24414,2.4414,0.7606,21,0,0,21
20260924,1,0.0,True,True,always_cooperate,20,24960,2.496,1.0,20,0,0,20
20260924,1,0.0,True,True,always_defect,17,16216,1.907764705882353,0.0,13,0,0,13
20260924,1,0.0,True,True,communication_guard,21,27462,2.615428571428571,0.8038095238095239,22,0,0,22
20260924,1,0.0,True,True,reputation_guard,21,27696,2.637714285714286,0.8228571428571428,23,0,0,23
20260924,1,0.0,True,True,tit_for_tat,21,27069,2.578,0.8191428571428572,22,0,0,22
20260924,2,0.0,True,True,always_cooperate,20,25680,2.568,1.0,20,0,0,20
20260924,2,0.0,True,True,always_defect,13,13004,2.0006153846153847,0.0,10,0,0,10
20260924,2,0.0,True,True,communication_guard,22,29524,2.684,0.8345454545454546,23,0,0,23
20260924,2,0.0,True,True,reputation_guard,23,30948,2.691130434782609,0.8417391304347827,25,0,0,25
20260924,2,0.0,True,True,tit_for_tat,22,28086,2.553272727272727,0.8085454545454546,22,0,0,22
20260924,3,0.0,True,True,always_cooperate,20,26520,2.652,1.0,20,0,0,20
20260924,3,0.0,True,True,always_defect,10,10236,2.0472,0.0,8,0,0,8
20260924,3,0.0,True,True,communication_guard,23,31812,2.7662608695652176,0.8782608695652174,24,0,0,24
20260924,3,0.0,True,True,reputation_guard,25,34590,2.7672,0.8816,26,0,0,26
20260924,3,0.0,True,True,tit_for_tat,22,29283,2.6620909090909093,0.8551818181818182,22,0,0,22
20260924,4,0.0,True,True,always_cooperate,20,27930,2.793,1.0,20,0,0,20
20260924,4,0.0,True,True,always_defect,8,7180,1.795,0.0,5,0,0,5
20260924,4,0.0,True,True,communication_guard,24,33652,2.804333333333333,0.9033333333333333,25,0,0,25
20260924,4,0.0,True,True,reputation_guard,26,36810,2.8315384615384613,0.916923076923077,27,0,0,27
20260924,4,0.0,True,True,tit_for_tat,22,31362,2.851090909090909,0.9361818181818182,23,0,0,23
20260924,5,0.0,True,True,always_cooperate,20,28500,2.85,1.0,20,0,0,20
20260924,5,0.0,True,True,always_defect,5,4820,1.928,0.0,3,0,0,3
20260924,5,0.0,True,True,communication_guard,25,36080,2.8864,0.9432,26,0,0,26
20260924,5,0.0,True,True,reputation_guard,27,39220,2.9051851851851853,0.9548148148148148,28,0,0,28
20260924,5,0.0,True,True,tit_for_tat,23,33240,2.8904347826086956,0.9530434782608695,23,0,0,23
20260924,6,0.0,True,True,always_cooperate,20,29100,2.91,1.0,20,0,0,20
20260924,6,0.0,True,True,always_defect,3,2944,1.9626666666666666,0.0,2,0,0,2
20260924,6,0.0,True,True,communication_guard,26,38220,2.94,0.9684615384615385,27,0,0,27
20260924,6,0.0,True,True,reputation_guard,28,41000,2.9285714285714284,0.9685714285714285,28,0,0,28
20260924,6,0.0,True,True,tit_for_tat,23,33849,2.943391304347826,0.9757391304347826,23,0,0,23
20260924,7,0.0,True,True,always_cooperate,20,29340,2.934,1.0,20,0,0,20
20260924,7,0.0,True,True,always_defect,2,1940,1.94,0.0,2,0,0,2
20260924,7,0.0,True,True,communication_guard,27,39820,2.9496296296296296,0.9748148148148148,27,0,0,27
20260924,7,0.0,True,True,reputation_guard,28,41460,2.9614285714285713,0.9807142857142858,28,0,0,28
20260924,7,0.0,True,True,tit_for_tat,23,34185,2.972608695652174,0.9882608695652174,23,0,0,23
20260924,8,0.0,True,True,always_cooperate,20,29370,2.937,1.0,20,0,0,20
20260924,8,0.0,True,True,always_defect,2,1976,1.976,0.0,1,0,0,1
20260924,8,0.0,True,True,communication_guard,27,39458,2.922814814814815,0.9592592592592593,27,0,0,27
20260924,8,0.0,True,True,reputation_guard,28,41308,2.9505714285714286,0.9728571428571429,29,0,0,29
20260924,8,0.0,True,True,tit_for_tat,23,33177,2.8849565217391304,0.950695652173913,23,0,0,23
20260924,9,0.0,True,True,always_cooperate,20,29670,2.967,1.0,20,0,0,20
20260924,9,0.0,True,True,always_defect,1,1032,2.064,0.0,1,0,0,1
20260924,9,0.0,True,True,communication_guard,27,40260,2.982222222222222,0.9911111111111112,27,0,0,27
20260924,9,0.0,True,True,reputation_guard,29,43210,2.98,0.9910344827586207,29,0,0,29
20260924,9,0.0,True,True,tit_for_tat,23,34227,2.9762608695652175,0.9898260869565217,23,0,0,23
20260925,0,0.0,True,True,always_cooperate,20,24000,2.4,1.0,20,0,0,20
20260925,0,0.0,True,True,always_defect,20,19036,1.9036,0.0,16,0,0,16
20260925,0,0.0,True,True,communication_guard,20,25662,2.5662,0.78,21,0,0,21
20260925,0,0.0,True,True,reputation_guard,20,25822,2.5822,0.794,22,0,0,22
20260925,0,0.0,True,True,tit_for_tat,20,25170,2.517,0.793,21,0,0,21
20260925,1,0.0,True,True,always_cooperate,20,24750,2.475,1.0,20,0,0,20
20260925,1,0.0,True,True,always_defect,16,15896,1.987,0.0,13,0,0,13
20260925,1,0.0,True,True,communication_guard,21,27516,2.6205714285714286,0.7961904761904762,23,0,0,23
20260925,1,0.0,True,True,reputation_guard,22,28672,2.6065454545454547,0.8027272727272727,23,0,0,23
20260925,1,0.0,True,True,tit_for_tat,21,25914,2.468,0.772,21,0,0,21
20260925,2,0.0,True,True,always_cooperate,20,25680,2.568,1.0,20,0,0,20
20260925,2,0.0,True,True,always_defect,13,13048,2.0073846153846153,0.0,10,0,0,10
20260925,2,0.0,True,True,communication_guard,23,31136,2.707478260869565,0.8504347826086956,25,0,0,25
20260925,2,0.0,True,True,reputation_guard,23,31042,2.6993043478260867,0.8478260869565217,24,0,0,24
20260925,2,0.0,True,True,tit_for_tat,21,27216,2.592,0.8251428571428572,21,0,0,21
20260925,3,0.0,True,True,always_cooperate,20,27210,2.721,1.0,20,0,0,20
20260925,3,0.0,True,True,always_defect,10,9304,1.8608,0.0,7,0,0,7
20260925,3,0.0,True,True,communication_guard,25,34658,2.77264,0.8888,26,0,0,26
20260925,3,0.0,True,True,reputation_guard,24,33560,2.796666666666667,0.9008333333333334,25,0,0,25
20260925,3,0.0,True,True,tit_for_tat,21,29442,2.804,0.916,22,0,0,22
20260925,4,0.0,True,True,always_cooperate,20,27960,2.796,1.0,20,0,0,20
20260925,4,0.0,True,True,always_defect,7,6636,1.896,0.0,5,0,0,5
20260925,4,0.0,True,True,communication_guard,26,36818,2.832153846153846,0.9138461538461539,27,0,0,27
20260925,4,0.0,True,True,reputation_guard,25,35596,2.84768,0.924,26,0,0,26
