replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260922,2,0.0,False,True,always_cooperate,18,21000,2.3333333333333335,1.0,17,0,0,17
20260922,2,0.0,False,True,always_defect,22,28768,2.6152727272727274,0.0,23,0,0,23
20260922,2,0.0,False,True,communication_guard,21,26680,2.540952380952381,0.7742857142857142,22,0,0,22
20260922,2,0.0,False,True,reputation_guard,18,20520,2.28,1.0,17,0,0,17
20260922,2,0.0,False,True,tit_for_tat,21,26523,2.526,0.7968571428571428,21,0,0,21
20260922,3,0.0,False,True,always_cooperate,17,19440,2.287058823529412,1.0,16,0,0,16
20260922,3,0.0,False,True,always_defect,23,28324,2.4629565217391303,0.0,23,0,0,23
20260922,3,0.0,False,True,communication_guard,22,27454,2.4958181818181817,0.7518181818181818,23,0,0,23
20260922,3,0.0,False,True,reputation_guard,17,19830,2.3329411764705883,1.0,16,0,0,16
20260922,3,0.0,False,True,tit_for_tat,21,26313,2.506,0.7882857142857143,22,0,0,22
20260922,4,0.0,False,True,always_cooperate,16,18270,2.28375,1.0,15,0,0,15
20260922,4,0.0,False,True,always_defect,23,27168,2.3624347826086955,0.0,23,0,0,23
20260922,4,0.0,False,True,communication_guard,23,28276,2.4587826086956523,0.7156521739130435,24,0,0,24
20260922,4,0.0,False,True,reputation_guard,16,18780,2.3475,1.0,16,0,0,16
20260922,4,0.0,False,True,tit_for_tat,22,26364,2.3967272727272726,0.7414545454545455,22,0,0,22
20260922,5,0.0,False,True,always_cooperate,15,16740,2.232,1.0,14,0,0,14
20260922,5,0.0,False,True,always_defect,23,27752,2.413217391304348,0.0,23,0,0,23
20260922,5,0.0,False,True,communication_guard,24,29826,2.4855,0.7366666666666667,25,0,0,25
20260922,5,0.0,False,True,reputation_guard,16,18420,2.3025,1.0,16,0,0,16
20260922,5,0.0,False,True,tit_for_tat,22,26763,2.433,0.757,22,0,0,22
20260922,6,0.0,False,True,always_cooperate,14,15840,2.262857142857143,1.0,13,0,0,13
20260922,6,0.0,False,True,always_defect,23,27028,2.350260869565217,0.0,23,0,0,23
20260922,6,0.0,False,True,communication_guard,25,30502,2.44016,0.7144,26,0,0,26
20260922,6,0.0,False,True,reputation_guard,16,18420,2.3025,1.0,16,0,0,16
20260922,6,0.0,False,True,tit_for_tat,22,26700,2.4272727272727272,0.7545454545454545,22,0,0,22
20260922,7,0.0,False,True,always_cooperate,13,15000,2.3076923076923075,1.0,13,0,0,13
20260922,7,0.0,False,True,always_defect,23,26620,2.314782608695652,0.0,23,0,0,23
20260922,7,0.0,False,True,communication_guard,26,31840,2.4492307692307693,0.7161538461538461,27,0,0,27
20260922,7,0.0,False,True,reputation_guard,16,18150,2.26875,1.0,15,0,0,15
20260922,7,0.0,False,True,tit_for_tat,22,26490,2.408181818181818,0.7463636363636363,22,0,0,22
20260922,8,0.0,False,True,always_cooperate,13,14340,2.206153846153846,1.0,12,0,0,12
20260922,8,0.0,False,True,always_defect,23,26740,2.325217391304348,0.0,23,0,0,23
20260922,8,0.0,False,True,communication_guard,27,33282,2.465333333333333,0.7214814814814815,28,0,0,28
20260922,8,0.0,False,True,reputation_guard,15,17100,2.28,1.0,15,0,0,15
20260922,8,0.0,False,True,tit_for_tat,22,26427,2.4024545454545456,0.743909090909091,22,0,0,22
20260922,9,0.0,False,True,always_cooperate,12,13950,2.325,1.0,12,0,0,12
20260922,9,0.0,False,True,always_defect,23,24864,2.162086956521739,0.0,21,0,0,21
20260922,9,0.0,False,True,communication_guard,28,33874,2.4195714285714285,0.6978571428571428,29,0,0,29
20260922,9,0.0,False,True,reputation_guard,15,17460,2.328,1.0,15,0,0,15
20260922,9,0.0,False,True,tit_for_tat,22,26343,2.3948181818181817,0.7406363636363636,23,0,0,23
20260923,0,0.0,False,True,always_cooperate,20,24120,2.412,1.0,19,0,0,19
20260923,0,0.0,False,True,always_defect,20,27312,2.7312,0.0,21,0,0,21
20260923,0,0.0,False,True,communication_guard,20,26070,2.607,0.804,21,0,0,21
20260923,0,0.0,False,True,reputation_guard,20,23580,2.358,1.0,19,0,0,19
20260923,0,0.0,False,True,tit_for_tat,20,25527,2.5527,0.8083,20,0,0,20
20260923,1,0.0,False,True,always_cooperate,19,22320,2.349473684210526,1.0,18,0,0,18
20260923,1,0.0,False,True,always_defect,21,28460,2.7104761904761903,0.0,23,0,0,23
20260923,1,0.0,False,True,communication_guard,21,26876,2.5596190476190475,0.7838095238095238,21,0,0,21
20260923,1,0.0,False,True,reputation_guard,19,21990,2.314736842105263,1.0,18,0,0,18
20260923,1,0.0,False,True,tit_for_tat,20,25506,2.5506,0.8074,20,0,0,20
20260923,2,0.0,False,True,always_cooperate,18,20220,2.2466666666666666,1.0,17,0,0,17
20260923,2,0.0,False,True,always_defect,23,29628,2.5763478260869563,0.0,24,0,0,24
20260923,2,0.0,False,True,communication_guard,21,26294,2.5041904761904763,0.7552380952380953,22,0,0,22
20260923,2,0.0,False,True,reputation_guard,18,21030,2.3366666666666664,1.0,17,0,0,17
20260923,2,0.0,False,True,tit_for_tat,20,24897,2.4897,0.7813,20,0,0,20
