replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,memory_window,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260923,2,0.0,False,False,2,forgiving_tit_for_tat,21,26836,2.5558095238095238,0.8384761904761905,21,0,0,21
20260923,2,0.0,False,False,2,pavlov,20,25050,2.505,0.901,20,0,0,20
20260923,2,0.0,False,False,2,tit_for_tat,21,27342,2.604,0.8302857142857143,22,0,0,22
20260923,3,0.0,False,False,2,always_cooperate,17,20010,2.3541176470588234,1.0,16,0,0,16
20260923,3,0.0,False,False,2,always_defect,20,23676,2.3676,0.0,19,0,0,19
20260923,3,0.0,False,False,2,forgiving_tit_for_tat,21,26924,2.5641904761904764,0.8415238095238096,22,0,0,22
20260923,3,0.0,False,False,2,pavlov,20,25275,2.5275,0.9055,20,0,0,20
20260923,3,0.0,False,False,2,tit_for_tat,22,28212,2.5647272727272727,0.8134545454545454,23,0,0,23
20260923,4,0.0,False,False,2,always_cooperate,16,19020,2.3775,1.0,15,0,0,15
20260923,4,0.0,False,False,2,always_defect,19,22544,2.3730526315789473,0.0,18,0,0,18
20260923,4,0.0,False,False,2,forgiving_tit_for_tat,22,28710,2.61,0.8581818181818182,23,0,0,23
20260923,4,0.0,False,False,2,pavlov,20,25075,2.5075,0.9015,20,0,0,20
20260923,4,0.0,False,False,2,tit_for_tat,23,29754,2.587304347826087,0.8231304347826087,24,0,0,24
20260923,5,0.0,False,False,2,always_cooperate,15,18330,2.444,1.0,15,0,0,15
20260923,5,0.0,False,False,2,always_defect,18,20656,2.2951111111111113,0.0,16,0,0,16
20260923,5,0.0,False,False,2,forgiving_tit_for_tat,23,29638,2.5772173913043477,0.8462608695652174,24,0,0,24
20260923,5,0.0,False,False,2,pavlov,20,25600,2.56,0.912,20,0,0,20
20260923,5,0.0,False,False,2,tit_for_tat,24,31758,2.6465,0.8485,25,0,0,25
20260923,6,0.0,False,False,2,always_cooperate,15,18600,2.48,1.0,14,0,0,14
20260923,6,0.0,False,False,2,always_defect,16,18984,2.373,0.0,15,0,0,15
20260923,6,0.0,False,False,2,forgiving_tit_for_tat,24,32128,2.6773333333333333,0.8826666666666667,25,0,0,25
20260923,6,0.0,False,False,2,pavlov,20,25525,2.5525,0.9105,20,0,0,20
20260923,6,0.0,False,False,2,tit_for_tat,25,33321,2.66568,0.85672,26,0,0,26
20260923,7,0.0,False,False,2,always_cooperate,14,17370,2.4814285714285713,1.0,13,0,0,13
20260923,7,0.0,False,False,2,always_defect,15,17212,2.2949333333333333,0.0,13,0,0,13
20260923,7,0.0,False,False,2,forgiving_tit_for_tat,25,33430,2.6744,0.8816,26,0,0,26
20260923,7,0.0,False,False,2,pavlov,20,26750,2.675,0.935,21,0,0,21
20260923,7,0.0,False,False,2,tit_for_tat,26,34842,2.6801538461538463,0.8629230769230769,27,0,0,27
20260923,8,0.0,False,False,2,always_cooperate,13,16920,2.603076923076923,1.0,13,0,0,13
20260923,8,0.0,False,False,2,always_defect,13,14880,2.289230769230769,0.0,11,0,0,11
20260923,8,0.0,False,False,2,forgiving_tit_for_tat,26,35238,2.7106153846153846,0.8947692307692308,27,0,0,27
20260923,8,0.0,False,False,2,pavlov,21,27900,2.657142857142857,0.9314285714285714,21,0,0,21
20260923,8,0.0,False,False,2,tit_for_tat,27,36867,2.730888888888889,0.8846666666666667,28,0,0,28
20260923,9,0.0,False,False,2,always_cooperate,13,17280,2.6584615384615384,1.0,13,0,0,13
20260923,9,0.0,False,False,2,always_defect,11,12636,2.2974545454545456,0.0,9,0,0,9
20260923,9,0.0,False,False,2,forgiving_tit_for_tat,27,36936,2.736,0.904,28,0,0,28
20260923,9,0.0,False,False,2,pavlov,21,28750,2.738095238095238,0.9476190476190476,21,0,0,21
20260923,9,0.0,False,False,2,tit_for_tat,28,38430,2.745,0.8907142857142857,29,0,0,29
20260924,0,0.0,False,False,2,always_cooperate,20,23730,2.373,1.0,19,0,0,19
20260924,0,0.0,False,False,2,always_defect,20,25000,2.5,0.0,20,0,0,20
20260924,0,0.0,False,False,2,forgiving_tit_for_tat,20,25446,2.5446,0.8344,20,0,0,20
20260924,0,0.0,False,False,2,pavlov,20,24775,2.4775,0.8955,20,0,0,20
20260924,0,0.0,False,False,2,tit_for_tat,20,25779,2.5779,0.8191,21,0,0,21
20260924,1,0.0,False,False,2,always_cooperate,19,22440,2.3621052631578947,1.0,18,0,0,18
20260924,1,0.0,False,False,2,always_defect,20,24368,2.4368,0.0,19,0,0,19
20260924,1,0.0,False,False,2,forgiving_tit_for_tat,20,25644,2.5644,0.8416,21,0,0,21
20260924,1,0.0,False,False,2,pavlov,20,25100,2.51,0.902,20,0,0,20
20260924,1,0.0,False,False,2,tit_for_tat,21,27384,2.608,0.832,22,0,0,22
20260924,2,0.0,False,False,2,always_cooperate,18,21450,2.3833333333333333,1.0,17,0,0,17
20260924,2,0.0,False,False,2,always_defect,19,22896,2.4101052631578948,0.0,18,0,0,18
20260924,2,0.0,False,False,2,forgiving_tit_for_tat,21,27144,2.585142857142857,0.8491428571428571,22,0,0,22
20260924,2,0.0,False,False,2,pavlov,20,25575,2.5575,0.9115,20,0,0,20
20260924,2,0.0,False,False,2,tit_for_tat,22,28422,2.583818181818182,0.8216363636363636,23,0,0,23
20260924,3,0.0,False,False,2,always_cooperate,17,20430,2.4035294117647057,1.0,16,0,0,16
20260924,3,0.0,False,False,2,always_defect,18,21804,2.4226666666666667,0.0,17,0,0,17
20260924,3,0.0,False,False,2,forgiving_tit_for_tat,22,28908,2.628,0.8647272727272727,23,0,0,23
20260924,3,0.0,False,False,2,pavlov,20,25350,2.535,0.907,20,0,0,20
20260924,3,0.0,False,False,2,tit_for_tat,23,30111,2.6183478260869566,0.8364347826086956,24,0,0,24
20260924,4,0.0,False,False,2,always_cooperate,16,19860,2.4825,1.0,16,0,0,16
20260924,4,0.0,False,False,2,always_defect,17,19840,2.3341176470588234,0.0,16,0,0,16
20260924,4,0.0,False,False,2,forgiving_tit_for_tat,23,29902,2.6001739130434784,0.8546086956521739,23,0,0,23
20260924,4,0.0,False,False,2,pavlov,20,25775,2.5775,0.9155,20,0,0,20
20260924,4,0.0,False,False,2,tit_for_tat,24,31968,2.664,0.856,25,0,0,25
20260924,5,0.0,False,False,2,always_cooperate,16,19830,2.47875,1.0,15,0,0,15
20260924,5,0.0,False,False,2,always_defect,16,19364,2.4205,0.0,15,0,0,15
20260924,5,0.0,False,False,2,forgiving_tit_for_tat,23,30584,2.659478260869565,0.8761739130434782,24,0,0,24
20260924,5,0.0,False,False,2,pavlov,20,25525,2.5525,0.9105,20,0,0,20
20260924,5,0.0,False,False,2,tit_for_tat,25,33300,2.664,0.856,26,0,0,26
20260924,6,0.0,False,False,2,always_cooperate,15,18930,2.524,1.0,14,0,0,14
20260924,6,0.0,False,False,2,always_defect,15,17076,2.2768,0.0,13,0,0,13
20260924,6,0.0,False,False,2,forgiving_tit_for_tat,24,32106,2.6755,0.882,25,0,0,25
20260924,6,0.0,False,False,2,pavlov,20,26725,2.6725,0.9345,21,0,0,21
20260924,6,0.0,False,False,2,tit_for_tat,26,34905,2.685,0.865,27,0,0,27
20260924,7,0.0,False,False,2,always_cooperate,14,18060,2.58,1.0,14,0,0,14
20260924,7,0.0,False,False,2,always_defect,13,15272,2.3495384615384616,0.0,11,0,0,11
20260924,7,0.0,False,False,2,forgiving_tit_for_tat,25,33826,2.70608,0.89312,26,0,0,26
20260924,7,0.0,False,False,2,pavlov,21,27950,2.6619047619047618,0.9323809523809524,21,0,0,21
20260924,7,0.0,False,False,2,tit_for_tat,27,36951,2.737111111111111,0.8873333333333333,28,0,0,28
20260924,8,0.0,False,False,2,always_cooperate,14,18510,2.644285714285714,1.0,14,0,0,14
20260924,8,0.0,False,False,2,always_defect,11,12884,2.3425454545454545,0.0,10,0,0,10
20260924,8,0.0,False,False,2,forgiving_tit_for_tat,26,35590,2.7376923076923076,0.9046153846153846,26,0,0,26
20260924,8,0.0,False,False,2,pavlov,21,28825,2.7452380952380953,0.949047619047619,21,0,0,21
20260924,8,0.0,False,False,2,tit_for_tat,28,38409,2.7435,0.8900714285714286,29,0,0,29
20260924,9,0.0,False,False,2,always_cooperate,14,18840,2.6914285714285713,1.0,14,0,0,14
20260924,9,0.0,False,False,2,always_defect,10,11852,2.3704,0.0,9,0,0,9
20260924,9,0.0,False,False,2,forgiving_tit_for_tat,26,35986,2.768153846153846,0.9156923076923077,26,0,0,26
20260924,9,0.0,False,False,2,pavlov,21,28575,2.7214285714285715,0.9442857142857143,21,0,0,21
20260924,9,0.0,False,False,2,tit_for_tat,29,40686,2.8059310344827586,0.9168275862068965,30,0,0,30
20260925,0,0.0,False,False,2,always_cooperate,20,24000,2.4,1.0,19,0,0,19
20260925,0,0.0,False,False,2,always_defect,20,24192,2.4192,0.0,19,0,0,19
20260925,0,0.0,False,False,2,forgiving_tit_for_tat,20,25776,2.5776,0.8464,21,0,0,21
20260925,0,0.0,False,False,2,pavlov,20,25125,2.5125,0.9025,20,0,0,20
20260925,0,0.0,False,False,2,tit_for_tat,20,26031,2.6031,0.8299,21,0,0,21
20260925,1,0.0,False,False,2,always_cooperate,19,22620,2.3810526315789473,1.0,18,0,0,18
20260925,1,0.0,False,False,2,always_defect,19,23216,2.4437894736842107,0.0,18,0,0,18
20260925,1,0.0,False,False,2,forgiving_tit_for_tat,21,26990,2.5704761904761906,0.8438095238095238,22,0,0,22
20260925,1,0.0,False,False,2,pavlov,20,25725,2.5725,0.9145,20,0,0,20
20260925,1,0.0,False,False,2,tit_for_tat,21,27216,2.592,0.8251428571428572,22,0,0,22
20260925,2,0.0,False,False,2,always_cooperate,18,21750,2.4166666666666665,1.0,17,0,0,17
20260925,2,0.0,False,False,2,always_defect,18,22016,2.446222222222222,0.0,17,0,0,17
20260925,2,0.0,False,False,2,forgiving_tit_for_tat,22,28754,2.614,0.8596363636363636,23,0,0,23
20260925,2,0.0,False,False,2,pavlov,20,25425,2.5425,0.9085,20,0,0,20
20260925,2,0.0,False,False,2,tit_for_tat,22,28737,2.6124545454545456,0.8339090909090909,23,0,0,23
20260925,3,0.0,False,False,2,always_cooperate,17,20820,2.449411764705882,1.0,17,0,0,17
20260925,3,0.0,False,False,2,always_defect,17,20536,2.416,0.0,16,0,0,16
20260925,3,0.0,False,False,2,forgiving_tit_for_tat,23,29726,2.5848695652173914,0.8490434782608696,23,0,0,23
20260925,3,0.0,False,False,2,pavlov,20,25850,2.585,0.917,20,0,0,20
20260925,3,0.0,False,False,2,tit_for_tat,23,30615,2.6621739130434783,0.8552173913043478,24,0,0,24
20260925,4,0.0,False,False,2,always_cooperate,17,21150,2.488235294117647,1.0,16,0,0,16
20260925,4,0.0,False,False,2,always_defect,16,19544,2.443,0.0,15,0,0,15
20260925,4,0.0,False,False,2,forgiving_tit_for_tat,23,30650,2.6652173913043478,0.8782608695652174,24,0,0,24
20260925,4,0.0,False,False,2,pavlov,20,25550,2.555,0.911,20,0,0,20
20260925,4,0.0,False,False,2,tit_for_tat,24,31884,2.657,0.853,25,0,0,25
20260925,5,0.0,False,False,2,always_cooperate,16,20550,2.56875,1.0,16,0,0,16
20260925,5,0.0,False,False,2,always_defect,15,16928,2.2570666666666668,0.0,13,0,0,13
20260925,5,0.0,False,False,2,forgiving_tit_for_tat,24,32216,2.6846666666666668,0.8853333333333333,25,0,0,25
20260925,5,0.0,False,False,2,pavlov,20,26625,2.6625,0.9325,20,0,0,20
20260925,5,0.0,False,False,2,tit_for_tat,25,33552,2.68416,0.86464,26,0,0,26
20260925,6,0.0,False,False,2,always_cooperate,16,20610,2.57625,1.0,16,0,0,16
20260925,6,0.0,False,False,2,always_defect,13,15548,2.392,0.0,12,0,0,12
20260925,6,0.0,False,False,2,forgiving_tit_for_tat,25,33694,2.69552,0.88928,25,0,0,25
20260925,6,0.0,False,False,2,pavlov,20,26875,2.6875,0.9375,20,0,0,20
20260925,6,0.0,False,False,2,tit_for_tat,26,35619,2.739923076923077,0.8885384615384615,27,0,0,27
20260925,7,0.0,False,False,2,always_cooperate,16,21090,2.63625,1.0,16,0,0,16
20260925,7,0.0,False,False,2,always_defect,12,14104,2.3506666666666667,0.0,10,0,0,10
20260925,7,0.0,False,False,2,forgiving_tit_for_tat,25,34134,2.73072,0.90208,26,0,0,26
20260925,7,0.0,False,False,2,pavlov,20,27125,2.7125,0.9425,20,0,0,20
20260925,7,0.0,False,False,2,tit_for_tat,27,36825,2.727777777777778,0.8833333333333333,28,0,0,28
20260925,8,0.0,False,False,2,always_cooperate,16,21570,2.69625,1.0,16,0,0,16
20260925,8,0.0,False,False,2,always_defect,10,12088,2.4176,0.0,9,0,0,9
20260925,8,0.0,False,False,2,forgiving_tit_for_tat,26,35986,2.768153846153846,0.9156923076923077,26,0,0,26
20260925,8,0.0,False,False,2,pavlov,20,27200,2.72,0.944,20,0,0,20
20260925,8,0.0,False,False,2,tit_for_tat,28,39312,2.808,0.9177142857142857,29,0,0,29
20260925,9,0.0,False,False,2,always_cooperate,16,21960,2.745,1.0,16,0,0,16
20260925,9,0.0,False,False,2,always_defect,9,10620,2.36,0.0,8,0,0,8
20260925,9,0.0,False,False,2,forgiving_tit_for_tat,26,36360,2.796923076923077,0.9261538461538461,26,0,0,26
20260925,9,0.0,False,False,2,pavlov,20,27625,2.7625,0.9525,20,0,0,20
20260925,9,0.0,False,False,2,tit_for_tat,29,40665,2.8044827586206895,0.9162068965517242,30,0,0,30
20260926,0,0.0,False,False,2,always_cooperate,20,23490,2.349,1.0,19,0,0,19
20260926,0,0.0,False,False,2,always_defect,20,24888,2.4888,0.0,20,0,0,20
20260926,0,0.0,False,False,2,forgiving_tit_for_tat,20,25886,2.5886,0.8504,21,0,0,21
20260926,0,0.0,False,False,2,pavlov,20,25100,2.51,0.902,20,0,0,20
20260926,0,0.0,False,False,2,tit_for_tat,20,25842,2.5842,0.8218,20,0,0,20
20260926,1,0.0,False,False,2,always_cooperate,19,22110,2.3273684210526318,1.0,18,0,0,18
20260926,1,0.0,False,False,2,always_defect,20,24928,2.4928,0.0,20,0,0,20
20260926,1,0.0,False,False,2,forgiving_tit_for_tat,21,26858,2.557904761904762,0.8392380952380952,21,0,0,21
20260926,1,0.0,False,False,2,pavlov,20,25100,2.51,0.902,20,0,0,20
20260926,1,0.0,False,False,2,tit_for_tat,20,25800,2.58,0.82,21,0,0,21
20260926,2,0.0,False,False,2,always_cooperate,18,21810,2.4233333333333333,1.0,17,0,0,17
20260926,2,0.0,False,False,2,always_defect,20,23596,2.3596,0.0,19,0,0,19
20260926,2,0.0,False,False,2,forgiving_tit_for_tat,21,26792,2.5516190476190475,0.836952380952381,22,0,0,22
20260926,2,0.0,False,False,2,pavlov,20,24825,2.4825,0.8965,20,0,0,20
20260926,2,0.0,False,False,2,tit_for_tat,21,27174,2.588,0.8234285714285714,22,0,0,22
20260926,3,0.0,False,False,2,always_cooperate,17,20580,2.4211764705882355,1.0,16,0,0,16
20260926,3,0.0,False,False,2,always_defect,19,22712,2.3907368421052633,0.0,18,0,0,18
20260926,3,0.0,False,False,2,forgiving_tit_for_tat,22,28446,2.586,0.8494545454545455,23,0,0,23
20260926,3,0.0,False,False,2,pavlov,20,24825,2.4825,0.8965,20,0,0,20
20260926,3,0.0,False,False,2,tit_for_tat,22,28506,2.5914545454545452,0.8249090909090909,23,0,0,23
20260926,4,0.0,False,False,2,always_cooperate,16,19560,2.445,1.0,15,0,0,15
20260926,4,0.0,False,False,2,always_defect,18,20876,2.3195555555555556,0.0,17,0,0,17
20260926,4,0.0,False,False,2,forgiving_tit_for_tat,23,30078,2.615478260869565,0.8601739130434782,24,0,0,24
20260926,4,0.0,False,False,2,pavlov,20,25550,2.555,0.911,20,0,0,20
20260926,4,0.0,False,False,2,tit_for_tat,23,30363,2.640260869565217,0.8458260869565217,24,0,0,24
20260926,5,0.0,False,False,2,always_cooperate,15,18450,2.46,1.0,15,0,0,15
20260926,5,0.0,False,False,2,always_defect,17,19664,2.3134117647058825,0.0,15,0,0,15
20260926,5,0.0,False,False,2,forgiving_tit_for_tat,24,31336,2.6113333333333335,0.8586666666666667,25,0,0,25
20260926,5,0.0,False,False,2,pavlov,20,25950,2.595,0.919,20,0,0,20
20260926,5,0.0,False,False,2,tit_for_tat,24,31653,2.63775,0.84475,25,0,0,25
20260926,6,0.0,False,False,2,always_cooperate,15,19020,2.536,1.0,15,0,0,15
20260926,6,0.0,False,False,2,always_defect,15,17356,2.3141333333333334,0.0,13,0,0,13
20260926,6,0.0,False,False,2,forgiving_tit_for_tat,25,33452,2.67616,0.88224,26,0,0,26
20260926,6,0.0,False,False,2,pavlov,20,26325,2.6325,0.9265,20,0,0,20
20260926,6,0.0,False,False,2,tit_for_tat,25,33279,2.66232,0.85528,26,0,0,26
20260926,7,0.0,False,False,2,always_cooperate,15,19650,2.62,1.0,15,0,0,15
